,ImageName,label_name,label
6835,./data/NEU-CLS-64/pa/784.jpg,pa,3
6300,./data/NEU-CLS-64/pa/339.jpg,pa,3
6104,./data/NEU-CLS-64/pa/946.jpg,pa,3
4433,./data/NEU-CLS-64/rs/526.jpg,rs,6
3694,./data/NEU-CLS-64/rs/819.jpg,rs,6
1813,./data/NEU-CLS-64/in/306.jpg,in,2
3346,./data/NEU-CLS-64/cr/1189.jpg,cr,0
6730,./data/NEU-CLS-64/pa/369.jpg,pa,3
4273,./data/NEU-CLS-64/rs/1320.jpg,rs,6
2281,./data/NEU-CLS-64/in/184.jpg,in,2
742,./data/NEU-CLS-64/sc/306.jpg,sc,7
3064,./data/NEU-CLS-64/cr/641.jpg,cr,0
6490,./data/NEU-CLS-64/pa/860.jpg,pa,3
3613,./data/NEU-CLS-64/rs/439.jpg,rs,6
2874,./data/NEU-CLS-64/cr/450.jpg,cr,0
6627,./data/NEU-CLS-64/pa/494.jpg,pa,3
37,./data/NEU-CLS-64/sp/405.jpg,sp,8
527,./data/NEU-CLS-64/sc/71.jpg,sc,7
395,./data/NEU-CLS-64/sp/45.jpg,sp,8
2624,./data/NEU-CLS-64/cr/538.jpg,cr,0
6482,./data/NEU-CLS-64/pa/121.jpg,pa,3
1798,./data/NEU-CLS-64/in/489.jpg,in,2
4960,./data/NEU-CLS-64/rs/150.jpg,rs,6
3293,./data/NEU-CLS-64/cr/1012.jpg,cr,0
2723,./data/NEU-CLS-64/cr/891.jpg,cr,0
4529,./data/NEU-CLS-64/rs/251.jpg,rs,6
6927,./data/NEU-CLS-64/pa/420.jpg,pa,3
6456,./data/NEU-CLS-64/pa/727.jpg,pa,3
69,./data/NEU-CLS-64/sp/213.jpg,sp,8
3027,./data/NEU-CLS-64/cr/244.jpg,cr,0
2362,./data/NEU-CLS-64/cr/149.jpg,cr,0
1564,./data/NEU-CLS-64/in/411.jpg,in,2
1377,./data/NEU-CLS-64/gg/250.jpg,gg,1
5847,./data/NEU-CLS-64/ps/768.jpg,ps,4
4168,./data/NEU-CLS-64/rs/660.jpg,rs,6
2659,./data/NEU-CLS-64/cr/499.jpg,cr,0
4264,./data/NEU-CLS-64/rs/663.jpg,rs,6
5549,./data/NEU-CLS-64/ps/278.jpg,ps,4
788,./data/NEU-CLS-64/sc/444.jpg,sc,7
1614,./data/NEU-CLS-64/in/762.jpg,in,2
3074,./data/NEU-CLS-64/cr/680.jpg,cr,0
121,./data/NEU-CLS-64/sp/277.jpg,sp,8
1082,./data/NEU-CLS-64/sc/394.jpg,sc,7
5894,./data/NEU-CLS-64/pa/374.jpg,pa,3
2645,./data/NEU-CLS-64/cr/15.jpg,cr,0
5140,./data/NEU-CLS-64/ps/363.jpg,ps,4
4004,./data/NEU-CLS-64/rs/102.jpg,rs,6
5204,./data/NEU-CLS-64/ps/398.jpg,ps,4
6695,./data/NEU-CLS-64/pa/326.jpg,pa,3
2999,./data/NEU-CLS-64/cr/37.jpg,cr,0
3087,./data/NEU-CLS-64/cr/1116.jpg,cr,0
5221,./data/NEU-CLS-64/ps/173.jpg,ps,4
1513,./data/NEU-CLS-64/in/176.jpg,in,2
5199,./data/NEU-CLS-64/ps/429.jpg,ps,4
828,./data/NEU-CLS-64/sc/692.jpg,sc,7
256,./data/NEU-CLS-64/sp/133.jpg,sp,8
6844,./data/NEU-CLS-64/pa/1006.jpg,pa,3
4772,./data/NEU-CLS-64/rs/69.jpg,rs,6
6810,./data/NEU-CLS-64/pa/418.jpg,pa,3
2820,./data/NEU-CLS-64/cr/717.jpg,cr,0
5985,./data/NEU-CLS-64/pa/570.jpg,pa,3
6432,./data/NEU-CLS-64/pa/1113.jpg,pa,3
6631,./data/NEU-CLS-64/pa/899.jpg,pa,3
821,./data/NEU-CLS-64/sc/109.jpg,sc,7
1787,./data/NEU-CLS-64/in/700.jpg,in,2
1832,./data/NEU-CLS-64/in/515.jpg,in,2
4873,./data/NEU-CLS-64/rs/192.jpg,rs,6
3128,./data/NEU-CLS-64/cr/332.jpg,cr,0
5548,./data/NEU-CLS-64/ps/250.jpg,ps,4
5586,./data/NEU-CLS-64/ps/131.jpg,ps,4
3757,./data/NEU-CLS-64/rs/207.jpg,rs,6
3561,./data/NEU-CLS-64/rs/1024.jpg,rs,6
1383,./data/NEU-CLS-64/gg/286.jpg,gg,1
3638,./data/NEU-CLS-64/rs/767.jpg,rs,6
4750,./data/NEU-CLS-64/rs/1398.jpg,rs,6
4525,./data/NEU-CLS-64/rs/1276.jpg,rs,6
2214,./data/NEU-CLS-64/in/92.jpg,in,2
2586,./data/NEU-CLS-64/cr/129.jpg,cr,0
5365,./data/NEU-CLS-64/ps/700.jpg,ps,4
739,./data/NEU-CLS-64/sc/110.jpg,sc,7
5929,./data/NEU-CLS-64/pa/361.jpg,pa,3
6076,./data/NEU-CLS-64/pa/8.jpg,pa,3
2572,./data/NEU-CLS-64/cr/833.jpg,cr,0
6626,./data/NEU-CLS-64/pa/1100.jpg,pa,3
6385,./data/NEU-CLS-64/pa/703.jpg,pa,3
360,./data/NEU-CLS-64/sp/6.jpg,sp,8
6176,./data/NEU-CLS-64/pa/908.jpg,pa,3
2881,./data/NEU-CLS-64/cr/530.jpg,cr,0
2808,./data/NEU-CLS-64/cr/514.jpg,cr,0
124,./data/NEU-CLS-64/sp/276.jpg,sp,8
2760,./data/NEU-CLS-64/cr/502.jpg,cr,0
59,./data/NEU-CLS-64/sp/164.jpg,sp,8
2743,./data/NEU-CLS-64/cr/271.jpg,cr,0
2857,./data/NEU-CLS-64/cr/875.jpg,cr,0
6525,./data/NEU-CLS-64/pa/916.jpg,pa,3
2669,./data/NEU-CLS-64/cr/1045.jpg,cr,0
7103,./data/NEU-CLS-64/rp/138.jpg,rp,5
4641,./data/NEU-CLS-64/rs/1498.jpg,rs,6
3774,./data/NEU-CLS-64/rs/171.jpg,rs,6
5753,./data/NEU-CLS-64/ps/54.jpg,ps,4
1236,./data/NEU-CLS-64/gg/217.jpg,gg,1
5999,./data/NEU-CLS-64/pa/160.jpg,pa,3
7048,./data/NEU-CLS-64/rp/49.jpg,rp,5
3465,./data/NEU-CLS-64/cr/1014.jpg,cr,0
2804,./data/NEU-CLS-64/cr/1043.jpg,cr,0
4184,./data/NEU-CLS-64/rs/1447.jpg,rs,6
6845,./data/NEU-CLS-64/pa/1012.jpg,pa,3
4249,./data/NEU-CLS-64/rs/1056.jpg,rs,6
2104,./data/NEU-CLS-64/in/195.jpg,in,2
3153,./data/NEU-CLS-64/cr/180.jpg,cr,0
6311,./data/NEU-CLS-64/pa/926.jpg,pa,3
2714,./data/NEU-CLS-64/cr/856.jpg,cr,0
5247,./data/NEU-CLS-64/ps/370.jpg,ps,4
4492,./data/NEU-CLS-64/rs/442.jpg,rs,6
3836,./data/NEU-CLS-64/rs/749.jpg,rs,6
954,./data/NEU-CLS-64/sc/737.jpg,sc,7
881,./data/NEU-CLS-64/sc/27.jpg,sc,7
3330,./data/NEU-CLS-64/cr/151.jpg,cr,0
5025,./data/NEU-CLS-64/rs/754.jpg,rs,6
2960,./data/NEU-CLS-64/cr/719.jpg,cr,0
4534,./data/NEU-CLS-64/rs/292.jpg,rs,6
893,./data/NEU-CLS-64/sc/318.jpg,sc,7
5518,./data/NEU-CLS-64/ps/644.jpg,ps,4
3680,./data/NEU-CLS-64/rs/1351.jpg,rs,6
1452,./data/NEU-CLS-64/gg/182.jpg,gg,1
4672,./data/NEU-CLS-64/rs/81.jpg,rs,6
781,./data/NEU-CLS-64/sc/120.jpg,sc,7
3658,./data/NEU-CLS-64/rs/564.jpg,rs,6
2547,./data/NEU-CLS-64/cr/238.jpg,cr,0
4830,./data/NEU-CLS-64/rs/974.jpg,rs,6
1251,./data/NEU-CLS-64/gg/206.jpg,gg,1
2837,./data/NEU-CLS-64/cr/307.jpg,cr,0
4608,./data/NEU-CLS-64/rs/904.jpg,rs,6
6693,./data/NEU-CLS-64/pa/454.jpg,pa,3
3527,./data/NEU-CLS-64/rs/566.jpg,rs,6
776,./data/NEU-CLS-64/sc/21.jpg,sc,7
3572,./data/NEU-CLS-64/rs/1150.jpg,rs,6
6070,./data/NEU-CLS-64/pa/824.jpg,pa,3
683,./data/NEU-CLS-64/sc/467.jpg,sc,7
3000,./data/NEU-CLS-64/cr/697.jpg,cr,0
3605,./data/NEU-CLS-64/rs/1387.jpg,rs,6
1090,./data/NEU-CLS-64/sc/182.jpg,sc,7
1209,./data/NEU-CLS-64/sc/190.jpg,sc,7
6954,./data/NEU-CLS-64/pa/1.jpg,pa,3
5238,./data/NEU-CLS-64/ps/760.jpg,ps,4
5608,./data/NEU-CLS-64/ps/520.jpg,ps,4
5185,./data/NEU-CLS-64/ps/212.jpg,ps,4
2567,./data/NEU-CLS-64/cr/614.jpg,cr,0
2854,./data/NEU-CLS-64/cr/21.jpg,cr,0
7023,./data/NEU-CLS-64/pa/46.jpg,pa,3
2704,./data/NEU-CLS-64/cr/498.jpg,cr,0
750,./data/NEU-CLS-64/sc/500.jpg,sc,7
432,./data/NEU-CLS-64/sp/153.jpg,sp,8
775,./data/NEU-CLS-64/sc/38.jpg,sc,7
3439,./data/NEU-CLS-64/cr/542.jpg,cr,0
1446,./data/NEU-CLS-64/gg/223.jpg,gg,1
3558,./data/NEU-CLS-64/rs/573.jpg,rs,6
5457,./data/NEU-CLS-64/ps/280.jpg,ps,4
2428,./data/NEU-CLS-64/cr/59.jpg,cr,0
6446,./data/NEU-CLS-64/pa/518.jpg,pa,3
858,./data/NEU-CLS-64/sc/240.jpg,sc,7
3543,./data/NEU-CLS-64/rs/771.jpg,rs,6
1529,./data/NEU-CLS-64/in/764.jpg,in,2
5355,./data/NEU-CLS-64/ps/265.jpg,ps,4
4694,./data/NEU-CLS-64/rs/1010.jpg,rs,6
6216,./data/NEU-CLS-64/pa/843.jpg,pa,3
5977,./data/NEU-CLS-64/pa/772.jpg,pa,3
1681,./data/NEU-CLS-64/in/67.jpg,in,2
989,./data/NEU-CLS-64/sc/95.jpg,sc,7
6082,./data/NEU-CLS-64/pa/167.jpg,pa,3
6941,./data/NEU-CLS-64/pa/3.jpg,pa,3
4009,./data/NEU-CLS-64/rs/328.jpg,rs,6
3752,./data/NEU-CLS-64/rs/978.jpg,rs,6
2601,./data/NEU-CLS-64/cr/539.jpg,cr,0
5656,./data/NEU-CLS-64/ps/221.jpg,ps,4
2769,./data/NEU-CLS-64/cr/476.jpg,cr,0
5460,./data/NEU-CLS-64/ps/451.jpg,ps,4
5102,./data/NEU-CLS-64/ps/770.jpg,ps,4
4155,./data/NEU-CLS-64/rs/462.jpg,rs,6
5841,./data/NEU-CLS-64/ps/542.jpg,ps,4
5274,./data/NEU-CLS-64/ps/288.jpg,ps,4
4697,./data/NEU-CLS-64/rs/553.jpg,rs,6
4089,./data/NEU-CLS-64/rs/852.jpg,rs,6
1779,./data/NEU-CLS-64/in/517.jpg,in,2
1149,./data/NEU-CLS-64/sc/3.jpg,sc,7
6060,./data/NEU-CLS-64/pa/401.jpg,pa,3
6200,./data/NEU-CLS-64/pa/1133.jpg,pa,3
5572,./data/NEU-CLS-64/ps/641.jpg,ps,4
4834,./data/NEU-CLS-64/rs/223.jpg,rs,6
2457,./data/NEU-CLS-64/cr/945.jpg,cr,0
866,./data/NEU-CLS-64/sc/308.jpg,sc,7
5672,./data/NEU-CLS-64/ps/585.jpg,ps,4
3456,./data/NEU-CLS-64/cr/782.jpg,cr,0
2832,./data/NEU-CLS-64/cr/1056.jpg,cr,0
5024,./data/NEU-CLS-64/rs/967.jpg,rs,6
1197,./data/NEU-CLS-64/sc/345.jpg,sc,7
1373,./data/NEU-CLS-64/gg/126.jpg,gg,1
4533,./data/NEU-CLS-64/rs/1060.jpg,rs,6
5587,./data/NEU-CLS-64/ps/657.jpg,ps,4
529,./data/NEU-CLS-64/sc/170.jpg,sc,7
5654,./data/NEU-CLS-64/ps/553.jpg,ps,4
3223,./data/NEU-CLS-64/cr/142.jpg,cr,0
4559,./data/NEU-CLS-64/rs/1316.jpg,rs,6
6715,./data/NEU-CLS-64/pa/802.jpg,pa,3
7224,./data/NEU-CLS-64/rp/190.jpg,rp,5
6152,./data/NEU-CLS-64/pa/129.jpg,pa,3
7199,./data/NEU-CLS-64/rp/178.jpg,rp,5
3855,./data/NEU-CLS-64/rs/576.jpg,rs,6
1633,./data/NEU-CLS-64/in/70.jpg,in,2
5592,./data/NEU-CLS-64/ps/441.jpg,ps,4
6987,./data/NEU-CLS-64/pa/769.jpg,pa,3
531,./data/NEU-CLS-64/sc/602.jpg,sc,7
3556,./data/NEU-CLS-64/rs/201.jpg,rs,6
7145,./data/NEU-CLS-64/rp/25.jpg,rp,5
1416,./data/NEU-CLS-64/gg/157.jpg,gg,1
6708,./data/NEU-CLS-64/pa/865.jpg,pa,3
154,./data/NEU-CLS-64/sp/311.jpg,sp,8
5839,./data/NEU-CLS-64/ps/230.jpg,ps,4
3541,./data/NEU-CLS-64/rs/764.jpg,rs,6
354,./data/NEU-CLS-64/sp/169.jpg,sp,8
3916,./data/NEU-CLS-64/rs/471.jpg,rs,6
4005,./data/NEU-CLS-64/rs/1119.jpg,rs,6
2775,./data/NEU-CLS-64/cr/648.jpg,cr,0
506,./data/NEU-CLS-64/sc/766.jpg,sc,7
4802,./data/NEU-CLS-64/rs/222.jpg,rs,6
4154,./data/NEU-CLS-64/rs/338.jpg,rs,6
7067,./data/NEU-CLS-64/rp/167.jpg,rp,5
879,./data/NEU-CLS-64/sc/683.jpg,sc,7
779,./data/NEU-CLS-64/sc/691.jpg,sc,7
5613,./data/NEU-CLS-64/ps/291.jpg,ps,4
1998,./data/NEU-CLS-64/in/32.jpg,in,2
3011,./data/NEU-CLS-64/cr/668.jpg,cr,0
2508,./data/NEU-CLS-64/cr/167.jpg,cr,0
3539,./data/NEU-CLS-64/rs/770.jpg,rs,6
4572,./data/NEU-CLS-64/rs/1328.jpg,rs,6
577,./data/NEU-CLS-64/sc/365.jpg,sc,7
6369,./data/NEU-CLS-64/pa/448.jpg,pa,3
505,./data/NEU-CLS-64/sc/772.jpg,sc,7
818,./data/NEU-CLS-64/sc/135.jpg,sc,7
6235,./data/NEU-CLS-64/pa/1045.jpg,pa,3
977,./data/NEU-CLS-64/sc/31.jpg,sc,7
7115,./data/NEU-CLS-64/rp/121.jpg,rp,5
1212,./data/NEU-CLS-64/gg/189.jpg,gg,1
6593,./data/NEU-CLS-64/pa/244.jpg,pa,3
3291,./data/NEU-CLS-64/cr/592.jpg,cr,0
6939,./data/NEU-CLS-64/pa/805.jpg,pa,3
4703,./data/NEU-CLS-64/rs/792.jpg,rs,6
7201,./data/NEU-CLS-64/rp/144.jpg,rp,5
6665,./data/NEU-CLS-64/pa/284.jpg,pa,3
6414,./data/NEU-CLS-64/pa/850.jpg,pa,3
2253,./data/NEU-CLS-64/in/768.jpg,in,2
7185,./data/NEU-CLS-64/rp/54.jpg,rp,5
676,./data/NEU-CLS-64/sc/739.jpg,sc,7
3457,./data/NEU-CLS-64/cr/1202.jpg,cr,0
7120,./data/NEU-CLS-64/rp/22.jpg,rp,5
1808,./data/NEU-CLS-64/in/662.jpg,in,2
5003,./data/NEU-CLS-64/rs/350.jpg,rs,6
623,./data/NEU-CLS-64/sc/317.jpg,sc,7
2565,./data/NEU-CLS-64/cr/1155.jpg,cr,0
5129,./data/NEU-CLS-64/ps/48.jpg,ps,4
6121,./data/NEU-CLS-64/pa/210.jpg,pa,3
6486,./data/NEU-CLS-64/pa/690.jpg,pa,3
5015,./data/NEU-CLS-64/rs/218.jpg,rs,6
3202,./data/NEU-CLS-64/cr/234.jpg,cr,0
2636,./data/NEU-CLS-64/cr/114.jpg,cr,0
7109,./data/NEU-CLS-64/rp/21.jpg,rp,5
5659,./data/NEU-CLS-64/ps/779.jpg,ps,4
5034,./data/NEU-CLS-64/rs/1558.jpg,rs,6
4127,./data/NEU-CLS-64/rs/701.jpg,rs,6
5569,./data/NEU-CLS-64/ps/494.jpg,ps,4
5690,./data/NEU-CLS-64/ps/5.jpg,ps,4
2314,./data/NEU-CLS-64/cr/994.jpg,cr,0
2915,./data/NEU-CLS-64/cr/135.jpg,cr,0
6980,./data/NEU-CLS-64/pa/783.jpg,pa,3
5783,./data/NEU-CLS-64/ps/794.jpg,ps,4
961,./data/NEU-CLS-64/sc/252.jpg,sc,7
6041,./data/NEU-CLS-64/pa/986.jpg,pa,3
764,./data/NEU-CLS-64/sc/475.jpg,sc,7
270,./data/NEU-CLS-64/sp/247.jpg,sp,8
4962,./data/NEU-CLS-64/rs/805.jpg,rs,6
2403,./data/NEU-CLS-64/cr/564.jpg,cr,0
4020,./data/NEU-CLS-64/rs/260.jpg,rs,6
4086,./data/NEU-CLS-64/rs/1450.jpg,rs,6
5262,./data/NEU-CLS-64/ps/14.jpg,ps,4
1138,./data/NEU-CLS-64/sc/352.jpg,sc,7
2619,./data/NEU-CLS-64/cr/504.jpg,cr,0
5152,./data/NEU-CLS-64/ps/202.jpg,ps,4
5663,./data/NEU-CLS-64/ps/750.jpg,ps,4
2466,./data/NEU-CLS-64/cr/987.jpg,cr,0
6066,./data/NEU-CLS-64/pa/603.jpg,pa,3
508,./data/NEU-CLS-64/sc/216.jpg,sc,7
1827,./data/NEU-CLS-64/in/717.jpg,in,2
5302,./data/NEU-CLS-64/ps/699.jpg,ps,4
5027,./data/NEU-CLS-64/rs/998.jpg,rs,6
4030,./data/NEU-CLS-64/rs/1521.jpg,rs,6
4459,./data/NEU-CLS-64/rs/1475.jpg,rs,6
2890,./data/NEU-CLS-64/cr/727.jpg,cr,0
4044,./data/NEU-CLS-64/rs/1252.jpg,rs,6
1728,./data/NEU-CLS-64/in/670.jpg,in,2
4767,./data/NEU-CLS-64/rs/1359.jpg,rs,6
1921,./data/NEU-CLS-64/in/725.jpg,in,2
5127,./data/NEU-CLS-64/ps/74.jpg,ps,4
6379,./data/NEU-CLS-64/pa/528.jpg,pa,3
3042,./data/NEU-CLS-64/cr/279.jpg,cr,0
2715,./data/NEU-CLS-64/cr/16.jpg,cr,0
566,./data/NEU-CLS-64/sc/8.jpg,sc,7
4813,./data/NEU-CLS-64/rs/949.jpg,rs,6
4067,./data/NEU-CLS-64/rs/665.jpg,rs,6
1671,./data/NEU-CLS-64/in/402.jpg,in,2
6392,./data/NEU-CLS-64/pa/1095.jpg,pa,3
2842,./data/NEU-CLS-64/cr/887.jpg,cr,0
1107,./data/NEU-CLS-64/sc/87.jpg,sc,7
471,./data/NEU-CLS-64/sc/375.jpg,sc,7
3642,./data/NEU-CLS-64/rs/772.jpg,rs,6
2158,./data/NEU-CLS-64/in/83.jpg,in,2
2551,./data/NEU-CLS-64/cr/210.jpg,cr,0
3351,./data/NEU-CLS-64/cr/541.jpg,cr,0
662,./data/NEU-CLS-64/sc/472.jpg,sc,7
2855,./data/NEU-CLS-64/cr/861.jpg,cr,0
5912,./data/NEU-CLS-64/pa/771.jpg,pa,3
3840,./data/NEU-CLS-64/rs/990.jpg,rs,6
5597,./data/NEU-CLS-64/ps/284.jpg,ps,4
346,./data/NEU-CLS-64/sp/431.jpg,sp,8
5812,./data/NEU-CLS-64/ps/3.jpg,ps,4
460,./data/NEU-CLS-64/sc/764.jpg,sc,7
1290,./data/NEU-CLS-64/gg/276.jpg,gg,1
6338,./data/NEU-CLS-64/pa/1135.jpg,pa,3
2800,./data/NEU-CLS-64/cr/460.jpg,cr,0
894,./data/NEU-CLS-64/sc/287.jpg,sc,7
7195,./data/NEU-CLS-64/rp/93.jpg,rp,5
4270,./data/NEU-CLS-64/rs/844.jpg,rs,6
157,./data/NEU-CLS-64/sp/265.jpg,sp,8
4222,./data/NEU-CLS-64/rs/931.jpg,rs,6
3894,./data/NEU-CLS-64/rs/854.jpg,rs,6
2558,./data/NEU-CLS-64/cr/416.jpg,cr,0
3618,./data/NEU-CLS-64/rs/1191.jpg,rs,6
6417,./data/NEU-CLS-64/pa/844.jpg,pa,3
1833,./data/NEU-CLS-64/in/298.jpg,in,2
1152,./data/NEU-CLS-64/sc/187.jpg,sc,7
1547,./data/NEU-CLS-64/in/605.jpg,in,2
2051,./data/NEU-CLS-64/in/19.jpg,in,2
283,./data/NEU-CLS-64/sp/42.jpg,sp,8
2486,./data/NEU-CLS-64/cr/1181.jpg,cr,0
7022,./data/NEU-CLS-64/pa/806.jpg,pa,3
819,./data/NEU-CLS-64/sc/121.jpg,sc,7
761,./data/NEU-CLS-64/sc/515.jpg,sc,7
5079,./data/NEU-CLS-64/rs/184.jpg,rs,6
996,./data/NEU-CLS-64/sc/369.jpg,sc,7
3442,./data/NEU-CLS-64/cr/1203.jpg,cr,0
1569,./data/NEU-CLS-64/in/565.jpg,in,2
6785,./data/NEU-CLS-64/pa/195.jpg,pa,3
6451,./data/NEU-CLS-64/pa/915.jpg,pa,3
5714,./data/NEU-CLS-64/ps/593.jpg,ps,4
3949,./data/NEU-CLS-64/rs/1279.jpg,rs,6
5536,./data/NEU-CLS-64/ps/495.jpg,ps,4
1750,./data/NEU-CLS-64/in/507.jpg,in,2
3580,./data/NEU-CLS-64/rs/163.jpg,rs,6
5760,./data/NEU-CLS-64/ps/44.jpg,ps,4
2420,./data/NEU-CLS-64/cr/174.jpg,cr,0
6958,./data/NEU-CLS-64/pa/152.jpg,pa,3
388,./data/NEU-CLS-64/sp/385.jpg,sp,8
6254,./data/NEU-CLS-64/pa/1087.jpg,pa,3
1978,./data/NEU-CLS-64/in/279.jpg,in,2
3039,./data/NEU-CLS-64/cr/721.jpg,cr,0
4667,./data/NEU-CLS-64/rs/180.jpg,rs,6
6148,./data/NEU-CLS-64/pa/28.jpg,pa,3
3758,./data/NEU-CLS-64/rs/1022.jpg,rs,6
5434,./data/NEU-CLS-64/ps/487.jpg,ps,4
6506,./data/NEU-CLS-64/pa/1104.jpg,pa,3
5738,./data/NEU-CLS-64/ps/431.jpg,ps,4
5005,./data/NEU-CLS-64/rs/378.jpg,rs,6
1347,./data/NEU-CLS-64/gg/294.jpg,gg,1
1259,./data/NEU-CLS-64/gg/70.jpg,gg,1
4855,./data/NEU-CLS-64/rs/83.jpg,rs,6
4659,./data/NEU-CLS-64/rs/1473.jpg,rs,6
3432,./data/NEU-CLS-64/cr/595.jpg,cr,0
838,./data/NEU-CLS-64/sc/453.jpg,sc,7
4209,./data/NEU-CLS-64/rs/299.jpg,rs,6
871,./data/NEU-CLS-64/sc/136.jpg,sc,7
1055,./data/NEU-CLS-64/sc/430.jpg,sc,7
6192,./data/NEU-CLS-64/pa/1047.jpg,pa,3
4237,./data/NEU-CLS-64/rs/1254.jpg,rs,6
3875,./data/NEU-CLS-64/rs/166.jpg,rs,6
6201,./data/NEU-CLS-64/pa/672.jpg,pa,3
4121,./data/NEU-CLS-64/rs/1530.jpg,rs,6
112,./data/NEU-CLS-64/sp/9.jpg,sp,8
1419,./data/NEU-CLS-64/gg/221.jpg,gg,1
2241,./data/NEU-CLS-64/in/350.jpg,in,2
3498,./data/NEU-CLS-64/rs/1353.jpg,rs,6
6816,./data/NEU-CLS-64/pa/1013.jpg,pa,3
2546,./data/NEU-CLS-64/cr/953.jpg,cr,0
3619,./data/NEU-CLS-64/rs/363.jpg,rs,6
656,./data/NEU-CLS-64/sc/116.jpg,sc,7
2584,./data/NEU-CLS-64/cr/883.jpg,cr,0
5197,./data/NEU-CLS-64/ps/561.jpg,ps,4
3377,./data/NEU-CLS-64/cr/597.jpg,cr,0
7219,./data/NEU-CLS-64/rp/85.jpg,rp,5
6459,./data/NEU-CLS-64/pa/900.jpg,pa,3
4920,./data/NEU-CLS-64/rs/1228.jpg,rs,6
2144,./data/NEU-CLS-64/in/579.jpg,in,2
700,./data/NEU-CLS-64/sc/488.jpg,sc,7
3941,./data/NEU-CLS-64/rs/712.jpg,rs,6
3678,./data/NEU-CLS-64/rs/148.jpg,rs,6
3762,./data/NEU-CLS-64/rs/1195.jpg,rs,6
3799,./data/NEU-CLS-64/rs/167.jpg,rs,6
6122,./data/NEU-CLS-64/pa/1009.jpg,pa,3
1062,./data/NEU-CLS-64/sc/544.jpg,sc,7
1232,./data/NEU-CLS-64/gg/149.jpg,gg,1
3159,./data/NEU-CLS-64/cr/143.jpg,cr,0
1652,./data/NEU-CLS-64/in/211.jpg,in,2
2033,./data/NEU-CLS-64/in/534.jpg,in,2
3194,./data/NEU-CLS-64/cr/778.jpg,cr,0
489,./data/NEU-CLS-64/sc/175.jpg,sc,7
1696,./data/NEU-CLS-64/in/288.jpg,in,2
6224,./data/NEU-CLS-64/pa/1119.jpg,pa,3
1117,./data/NEU-CLS-64/sc/596.jpg,sc,7
1743,./data/NEU-CLS-64/in/704.jpg,in,2
3379,./data/NEU-CLS-64/cr/1017.jpg,cr,0
6529,./data/NEU-CLS-64/pa/730.jpg,pa,3
1235,./data/NEU-CLS-64/gg/203.jpg,gg,1
864,./data/NEU-CLS-64/sc/452.jpg,sc,7
347,./data/NEU-CLS-64/sp/419.jpg,sp,8
4410,./data/NEU-CLS-64/rs/902.jpg,rs,6
783,./data/NEU-CLS-64/sc/652.jpg,sc,7
1469,./data/NEU-CLS-64/gg/227.jpg,gg,1
5631,./data/NEU-CLS-64/ps/42.jpg,ps,4
4128,./data/NEU-CLS-64/rs/1295.jpg,rs,6
2233,./data/NEU-CLS-64/in/152.jpg,in,2
394,./data/NEU-CLS-64/sp/150.jpg,sp,8
3811,./data/NEU-CLS-64/rs/1197.jpg,rs,6
1473,./data/NEU-CLS-64/gg/86.jpg,gg,1
5095,./data/NEU-CLS-64/ps/599.jpg,ps,4
2883,./data/NEU-CLS-64/cr/242.jpg,cr,0
47,./data/NEU-CLS-64/sp/438.jpg,sp,8
2806,./data/NEU-CLS-64/cr/299.jpg,cr,0
6955,./data/NEU-CLS-64/pa/146.jpg,pa,3
2721,./data/NEU-CLS-64/cr/107.jpg,cr,0
3013,./data/NEU-CLS-64/cr/1101.jpg,cr,0
2221,./data/NEU-CLS-64/in/51.jpg,in,2
5373,./data/NEU-CLS-64/ps/304.jpg,ps,4
5722,./data/NEU-CLS-64/ps/746.jpg,ps,4
2031,./data/NEU-CLS-64/in/246.jpg,in,2
3462,./data/NEU-CLS-64/cr/557.jpg,cr,0
3162,./data/NEU-CLS-64/cr/1158.jpg,cr,0
3353,./data/NEU-CLS-64/cr/233.jpg,cr,0
3633,./data/NEU-CLS-64/rs/1542.jpg,rs,6
6257,./data/NEU-CLS-64/pa/1093.jpg,pa,3
815,./data/NEU-CLS-64/sc/492.jpg,sc,7
2951,./data/NEU-CLS-64/cr/296.jpg,cr,0
2434,./data/NEU-CLS-64/cr/170.jpg,cr,0
272,./data/NEU-CLS-64/sp/252.jpg,sp,8
4300,./data/NEU-CLS-64/rs/478.jpg,rs,6
716,./data/NEU-CLS-64/sc/700.jpg,sc,7
5380,./data/NEU-CLS-64/ps/674.jpg,ps,4
4570,./data/NEU-CLS-64/rs/1300.jpg,rs,6
4908,./data/NEU-CLS-64/rs/227.jpg,rs,6
6331,./data/NEU-CLS-64/pa/338.jpg,pa,3
2286,./data/NEU-CLS-64/cr/837.jpg,cr,0
5965,./data/NEU-CLS-64/pa/203.jpg,pa,3
2844,./data/NEU-CLS-64/cr/111.jpg,cr,0
6212,./data/NEU-CLS-64/pa/841.jpg,pa,3
5703,./data/NEU-CLS-64/ps/154.jpg,ps,4
1040,./data/NEU-CLS-64/sc/41.jpg,sc,7
3494,./data/NEU-CLS-64/rs/1409.jpg,rs,6
2976,./data/NEU-CLS-64/cr/283.jpg,cr,0
3602,./data/NEU-CLS-64/rs/1350.jpg,rs,6
2823,./data/NEU-CLS-64/cr/918.jpg,cr,0
2093,./data/NEU-CLS-64/in/426.jpg,in,2
